"data_pesquisa,id_empresa,rede,endereco_completo,codigo_categoria,id_produto,descricao,preco_regular,preco_atacado,preco_atacado_qtd,preco_promocao,preco_fidelidade"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,555593,BACON -( + ) BARATO -1 KG,37.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,7,777792,DESINFETANTE LÍQUIDO  -( + ) BARATO -500 ML,1.49,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,111183,ÓLEO DE SOJA  -( + ) BARATO -900 ML,5.99,0.00,0,4.98,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,555597,OVOS TIPO GRANDE BRANCO -( + ) BARATO -12 Unidades,8.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,555596,OVOS TIPO GRANDE BRANCO -( + ) BARATO -30 Unidades,19.98,0.00,0,15.99,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,555598,OVOS TIPO GRANDE VERMELHO -( + ) BARATO -10 Unidades,10.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,555599,OVOS TIPO GRANDE VERMELHO -( + ) BARATO -12 Unidades,8.98,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,111125,BATATA PALHA TRADICIONAL  -( + ) BARATO -80 GR,5.69,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,111130,BISCOITO POLVILHO TRADICIONAL  -( + ) BARATO -100 GR,5.25,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,111167,MISTURA INSTANTÂNEA PARA POLENTA  -( + ) BARATO -500 GR,2.49,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,4,444441,PÃO FRANCÊS - -1 KG,12.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,111163,MACARRÃO C/ OVOS CONCHINHA   -( + ) BARATO -500 GR,4.39,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7622210641151,BISCOITO SALGADO PARA LANCHE  -CLUB SOCIAL -144 GR,4.49,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7622300807399,BISCOITO WAFER BIS -LACTA -126 GR,6.98,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7891000056523,FORMULA INFANTIL 1  -NESTOGENO -400 GR,31.90,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7891000056615,FORMULA INFANTIL 2  -NESTOGENO -400 GR,31.90,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,7891000252819,IOGURTE SACHÊ -CHAMYTO -100 GR,3.39,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,2,7891000305812,IOGURTE DESNATADO ZERO LACTOSE  -MOLICO -170 GR,3.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7891000352175,ACHOCOLATADO EM PO  -NESCAU -370 GR,9.85,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7891079013120,MACARRÃO INSTANTÂNEO COPO  -CUP NOODLES -70 GR,5.98,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,7,7891150064331,SABÃO EM PÓ LAVAGEM PERFEITA CAIXA  -OMO -1.6 KG,26.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,7,7891242211551,MULTIUSO CLORO ATIVO  -UAU -500 ML,9.98,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,7,7891242420113,SABÃO LÍQUIDO LAVA ROUPAS  -UAU -3 LITRO,37.90,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,7891527069365,POSTA DE TILÁPIA CONGELADA -COPACOL -800 GR,22.98,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,6,7891528029498,CREME DENTAL TRIPLA LIMPEZA COMPLETA -SORRISO -70 GR,2.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7891962015620,BOLINHO RECHEADO SABORES  -BAUDUCCO -40 GR,1.85,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7891962035529,BISCOITO WAFER  -VISCONTI -120 GR,2.48,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7891962056500,BISCOITO C/ CHOCOLATE CHOCO BISCUIT  -BAUDUCCO -80 GR,5.98,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,7891999010995,MARGARINA CREMOSA SABOR MANTEIGA S/ SAL -VIGOR -500 GR,8.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,7891999011008,MARGARINA CREMOSA SABOR MANTEIGA C/ SAL -VIGOR -250 GR,3.98,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7894000050720,MAIONESE LIGHT  -HELLMANNS -500 GR,11.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896016700149,CAFE VÁCUO  -ALVORADA -500 GR,13.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,7,7896016700286,FILTRO DE PAPEL PARA CAFÉ N103 POLIPROPILENO 30 UNIDADES  -ALVORADA -1 PCTE,6.85,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896022200244,MACARRÃO C/ OVOS NINHO 2  -RENATA -500 GR,5.28,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896022204648,BISCOITO AMANTEIGADO SABORES  -RENATA -330 GR,6.29,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,2,7896022205539,MACARRÃO ESPAGUETE INTEGRAL -GALO -500 GR,5.48,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,7,7896035419107,ÁGUA SANITÁRIA  -BELGA -1 LITRO,2.79,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,2,7896038305193,MASSA ALIMENTÍCIA DE ARROZ PENA ZERO GLÚTEN  -URBANO -500 GR,4.49,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,2,7896038310197,MASSA ALIMENTÍCIA DE ARROZ PARAFUSO ZERO GLÚTEN  -URBANO -500 GR,4.49,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896058505450,BALA DE GOMA GOMETS MINHOCA SINO ANEL  -DORI -100 GR,4.48,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896058506105,BALA DE GOMA SORTIDOS GOMETS UNIDADE -DORI -32 GR,0.85,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896058595291,BALA TUBO RECHEADO SABORES  -DORI -70 GR,4.98,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896058595376,BALA DE GELATINA FORMAS URSO OU BOCA  -DORI -85 GR,4.98,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896058595413,BALA DE GELATINA AMORA  -DORI -85 GR,4.98,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896058595420,BALA PESCOÇO DE GIRAFA SABORES  -DORI -30 GR,1.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,7,7896080900148,FÓSFORO PACOTE C/10 CAIXAS  -PARANA -1 PCTE,3.79,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,4,7896096500011,PÃO DE FORMA FATIADO COM LEITE -NINO -400 GR,5.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,4,7896096500073,MINI PÃO PARA HOT DOG  -NINO -400 GR,5.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,4,7896096500707,PÃO FATIADO MULTI GRÃOS -NINO -450 GR,7.49,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,4,7896096530018,PÃO FATIADO BROA DE MILHO ÚMIDA -NINO -450 GR,8.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,4,7896096530025,PÃO FATIADO INTEGRAL  -NINO -450 GR,8.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,7896256600094,NATA  -TIROL -300 GR,12.89,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,7896256600551,QUEIJO PRATO Fatiado -TIROL -150 GR,8.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,7896256601275,MANTEIGA PRIMEIRA QUALIDADE COM SAL  -TIROL -200 GR,9.69,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,2,7896256604528,DOCE DE LEITE ZERO LACTOSE  -TIROL -350 GR,11.98,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,7896275900953,PRESUNTO COZIDO FATIADO   -FRIMESA -200 GR,8.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,7896275921101,BANHA SUÍNA USO CULINÁRIO -FRIMESA -450 GR,8.89,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,7896275940577,HAMBURGUER CARNE BOVINA  -FRIMESA -672 GR,27.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896275960896,LEITE CONDENSADO  -FRIMESA -395 GR,6.49,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,7896275970406,QUEIJO PETIT SUISSE FRIMINHO -FRIMINHO -360 GR,7.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,7896275970789,IOGURTE POLPA BANDEJA MIX FRUTAS -FRIMESA -540 GR,6.55,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896275970857,DOCE DE LEITE  -FRIMESA -400 GR,9.98,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,7896275981952,MANTEIGA EXTRA SEM SAL  -FRIMESA -200 GR,12.89,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896279600538,ÓLEO DE SOJA  -COAMO -900 ML,4.98,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,2,7896292000537,ADOÇANTE LIQUIDO  -LOWCUCAR -100 ML,2.45,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,2,7896294900743,REQUEIJÃO CREMOSO ZERO LACTOSE -TIROL -180 GR,7.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896327512646,PO P/ BEBIDA  -APTI -25 GR,0.85,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896327512967,FERMENTO QUÍMICO  -APTI -100 GR,3.39,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896327513223,CALDO DE GALINHA CARNE  -APTI -57 GR,1.68,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,2,7896327514039,PÓ PARA PUDIM ZERO ADIÇÃO DE AÇÚCAR  -APTI -30 GR,3.59,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896327514916,PO PARA PUDIM  -APTI -50 GR,2.48,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896327515715,ACHOCOLATADO EM PO  -APTI POWER -370 GR,7.49,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,4,7896338201072,PÃO FATIADO BROA DE CENTEIO ÚMIDA -NINO -450 GR,8.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,7,7896404600440,SABÃO EM BARRA MULTIUSO DE COCO  -GIRANDO SOL -5 UN,12.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,7,7896404603847,LIMPADOR PERFUMADO SEM ALCOOL -GIRANDO SOL -500 ML,4.49,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,7,7896404604363,AMACIANTE DE ROUPAS CONCENTRADO  -GIRANDO SOL -500 ML,9.48,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,7,7896404607678,SABAO EM PO SACHÊ  -GIRANDO SOL -800 GR,7.49,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896419431053,FARINHA DE TRIGO  -ANACONDA -5 KG,17.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896508200034,AÇÚCAR REFINADO  -ALTO ALEGRE -1 KG,5.49,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896735115293,PEPINO EM CONSERVA INTEIRO  -SABOR SUL -300 GR,11.98,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896735115330,ARROZ POLIDO  -SABOR SUL -5 KG,25.90,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896735115378,ARROZ PARBOILIZADO  -SABOR SUL -5 KG,23.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896763621070,MACARRÃO C/ OVOS CONCHINHA   -PAULISTA -500 GR,3.78,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,2,7896837101019,GRANOLA DE CEREAIS DIET  -BIOSOFT -230 GR,7.49,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7897001050799,SUCO COM SOJA SABORES  -PURITY -1 LITRO,5.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,6,7897042012732,CREME DE HIDRATAÇÃO -SKALA -1 KG,10.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,7,7898065737985,SAPONÁCEO CREMOSO  -SANY MIX -250 ML,6.89,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,7898187730123,OVOS TIPO GRANDE BRANCO -CARMINATTI -1 DZ,7.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,7898625900798,HAMBURGUER BOVINO  -NOVILHO NOBRE -1,2 KG,36.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,7898625900804,ALMONDEGA BOVINA CONGELADA -NOVILHO NOBRE -1 KG,28.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,7,7898638590535,MULTIUSO  -BELGA -550 ML,2.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7898902269044,BISCOITO SEQUILHO  -BEIJO BOM -200 GR,5.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7898915414011,LEITE LONGA VIDA INTEGRAL  -TERRA VIVA -1 LITRO,4.29,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7898915414899,CREME DE LEITE -TERRA VIVA -200 GR,2.48,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7899916905645,SUCO MISTO UVA E MAÇÃ  -NATURAL ONE -2 LITRO,17.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,6,7908324400694,SABONETE HYDRATTA -FRANCIS -90 GR,4.49,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896009301131,ATUM RALADO -COQUEIRO -170 GR,9.85,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7891962053189,TORRADA -BAUDUCCO -142 GR,4.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,2,7896327513827,PÓ PARA REFRESCO ZERO AÇÚCAR -APTI -8 GR,0.80,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896256600230,LEITE LONGA VIDA SEMIDESNATADO -TIROL -1 LITRO,3.98,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896534402938,AÇÚCAR CRISTAL  -GLOBO -5 KG,21.49,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896894900013,AÇÚCAR REFINADO  -CARAVELAS -1 KG,5.98,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896894900037,AÇÚCAR REFINADO  -CARAVELAS -5 KG,22.90,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,7896256602111,BEBIDA LÁCTEA CHOCOLATE -SHOWKINHO -200 ML,1.39,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7891079000205,MACARRÃO INSTANTÂNEO  -NISSIN -85 GR,2.18,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7894000050034,MAIONESE -HELLMANNS -500 GR,11.96,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896270301014,MAIONESE BISNAGA -ZILSE -200 GR,8.25,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7622210571601,PO P/ REFRESCO -TANG -18 GR,1.39,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,6,7891024172537,CONDICIONADOR -PALMOLIVE -350 ML,13.98,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,6,7891024035047,SABONETE ANTIBACTERIANO -PROTEX -85 GR,4.65,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,6,7891024174210,SHAMPOO  -PALMOLIVE -350 ML,9.98,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,7,7896098905906,SABÃO EM BARRAS -YPE -900 GR,15.98,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896038306053,ARROZ PARBOILIZADO -URBANO -1 KG,6.29,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896038306039,ARROZ PARBOILIZADO -URBANO -5 KG,22.98,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896038321056,ARROZ POLIDO  -TIO URBANO -1 KG,6.69,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896038321032,ARROZ POLIDO  -TIO URBANO -5 KG,24.98,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896022205201,BISCOITO MAISENA -RENATA -360 GR,6.48,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896019112116,CAFE VÁCUO  -DAMASCO -500 GR,12.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7891999970053,QUEIJO PARMESÃO RALADO -VIGOR -50 GR,5.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7899916905621,SUCO LARANJA NATURAL -NATURAL ONE -2 LITRO,14.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,7898918132066,MASSA PARA PASTEL -TRINDADE -500 GR,8.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,7898918132226,MASSA PARA PIZZA PRE ASSADA -TRINDADE -200 GR,6.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,7896275960193,REQUEIJÃO CREMOSO -FRIMESA -200 GR,9.89,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,7,7891022638004,DETERGENTE LÍQUIDO  -LIMPOL -500 ML,2.88,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,7,7891035210006,MULTIUSO ORIGINAL -VEJA -500 ML,6.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,4,7891962063874,PÃO BISNAGUINHA ORIGINAL -BAUDUCCO -260 GR,8.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,4,7891962051345,PÃO FATIADO INTEGRAL -VISCONTI -400 GR,7.89,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,7896295388489,FRANGO A PASSARINHO -C. VALE -1 KG,11.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,5,7896275970383,QUEIJO MUSSARELA Fatiado -FRIMESA -200 GR,12.99,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7622210592750,BISCOITO RECHEADO -TRAKINAS -126 GR,3.49,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7896275960575,CREME DE LEITE -FRIMESA -200 GR,3.89,0.00,0,0.00,0.00"
"2023-11-08,136,Super Curitiba,Rua Marcos Antônio Malucelli, 947 - Curitiba/PR,1,7622300860059,GELATINA SORTIDA -ROYAL -25 GR,2.25,0.00,0,0.00,0.00"
